Date,District,Ward,Types of houses,Floors,Rooms,Area,Price (million)/m2,Total Price (million)
08/04/2020,-0.7288469580257927,706,3,0.5488367485298231,-0.6516843351139304,-0.04815020846411575,0.08888486459627028,-0.0570144306296868
06/23/2020,0.42090372205833043,1103,3,-0.40240091323878513,0.12316058118968629,-0.020256231625607437,-0.6172894519863701,-0.06386054386646609
07/29/2020,-1.0162846280468234,603,2,0.5488367485298231,-0.6516843351139304,-0.02562045794070519,-0.33326095447176735,-0.047601945036600306
08/04/2020,-0.1539716179837311,904,3,0.5488367485298231,0.12316058118968629,-0.037421755833920246,0.2754262979616861,-0.02620324063424007
07/30/2020,0.995779062100392,1304,1,-0.40240091323878513,2.447695330100536,0.06449854415293706,0.8645650303232847,0.29390771683859407
06/23/2020,1.2832167321214227,1401,3,1.5000744102984314,0.12316058118968629,-0.042785982149018,0.7048548990172777,-0.01422130139466402
08/01/2020,-2.1660353081309465,201,3,-1.3536385750073934,-1.4265292514175472,-0.049223053727135306,-0.8159688553310428,-0.10018963984731884
08/04/2020,-0.7288469580257927,706,3,0.5488367485298231,0.12316058118968629,-0.02776614846674429,1.1839852929352985,0.05938729740550318
07/14/2020,-1.3037222980678542,503,3,-2.3048762367760016,0.12316058118968629,0.022657578895174585,-0.9919055359777399,-0.0741404126458792
08/04/2020,-1.3037222980678542,504,3,-0.40240091323878513,0.12316058118968629,-0.0470773632010962,-0.5373066182283218,-0.08526078891391747
06/09/2020,1.2832167321214227,1401,3,0.5488367485298231,0.12316058118968629,-0.04815020846411575,-0.18492218451474812,-0.06985399563667877
07/28/2020,-1.0162846280468234,603,3,0.5488367485298231,-0.6516843351139304,-0.042785982149018,-0.349231967602368,-0.07071162140409466
08/01/2020,-0.7288469580257927,706,3,0.5488367485298231,-0.6516843351139304,-0.04815020846411575,0.618100355691855,-0.03219806186675601
03/22/2020,1.2832167321214227,1401,2,0.5488367485298231,-0.6516843351139304,-0.03205752951882249,0.36626942064854306,-0.009085817757443052
07/29/2020,-0.44140928800476187,804,3,0.5488367485298231,-0.6516843351139304,-0.05029589899015485,-0.5195468516270938,-0.08782801718416423
07/29/2020,-0.44140928800476187,804,3,-0.40240091323878513,0.12316058118968629,-0.0470773632010962,-0.5195468516270938,-0.08440419024322902
06/23/2020,1.5706544021424536,1503,3,-0.40240091323878513,0.12316058118968629,-0.021329076888626987,-0.41311602012477083,-0.048457858976137136
07/29/2020,-1.591159968088885,402,3,0.5488367485298231,-0.6516843351139304,-0.04815020846411575,0.27133771860025246,-0.04845871489007668
06/09/2020,-0.1539716179837311,904,3,-0.40240091323878513,-1.4265292514175472,-0.04815020846411575,-0.27627637962178414,-0.07413784490406057
08/01/2020,-2.1660353081309465,202,3,-0.40240091323878513,-0.6516843351139304,-0.049223053727135306,-0.6761905484120255,-0.09382232486831645
07/31/2020,-0.7288469580257927,706,3,0.5488367485298231,0.12316058118968629,-0.04815020846411575,0.19838213061966856,-0.05187980290640537
06/09/2020,1.5706544021424536,1503,2,-1.3536385750073934,-0.6516843351139304,-0.02776614846674429,0.6398209335494717,0.02001765274583979
05/20/2020,-0.1539716179837311,904,2,3.402549733835648,-1.4265292514175472,0.09882959256956268,2.7884971560879666,0.8331293903598859
03/16/2020,1.2832167321214227,1401,3,-3.25611389854461,-1.4265292514175472,-0.011673469521451032,0.2951025861385864,0.028568746550176435
03/25/2020,1.5706544021424536,1503,2,-1.3536385750073934,-0.6516843351139304,-0.02347476741466609,2.1973141340456515,0.15182566050990476
07/29/2020,1.2832167321214227,1402,2,-0.40240091323878513,0.12316058118968629,-0.042785982149018,-0.349231967602368,-0.07071162140409466
05/20/2020,0.42090372205833043,1103,2,-0.40240091323878513,0.12316058118968629,-0.042785982149018,-0.25340588881876386,-0.0655761377668737
03/11/2020,1.5706544021424536,1503,4,1.5000744102984314,3.222540246404153,-0.010600624258431482,1.0927588659333076,0.10561007379625005
05/20/2020,0.42090372205833043,1103,3,0.5488367485298231,0.12316058118968629,-0.03420322004486159,-0.17355082316576043,-0.048457858976137136
08/04/2020,0.42090372205833043,1104,2,0.5488367485298231,0.12316058118968629,-0.0384946010969398,-0.22440252897359309,-0.05787496650449713
07/29/2020,-0.7288469580257927,706,3,1.5000744102984314,-0.6516843351139304,-0.049223053727135306,-0.09369575751275694,-0.06728796564594736
08/04/2020,1.5706544021424536,1504,3,-0.40240091323878513,0.12316058118968629,-0.0449316726750571,-0.49718743324425285,-0.08098327340968822
07/26/2020,-1.0162846280468234,603,2,1.5000744102984314,1.6728504137969196,-0.03205752951882249,1.1839852929352985,0.04569267437291393
07/28/2020,-0.7288469580257927,706,3,-0.40240091323878513,-0.6516843351139304,-0.049223053727135306,-0.26286072859207943,-0.07499393002638531
08/03/2020,1.5706544021424536,1504,3,0.5488367485298231,0.12316058118968629,-0.039567446359959346,0.7383301425390169,-0.00394759519561557
07/26/2020,-0.7288469580257927,706,3,0.5488367485298231,-0.6516843351139304,-0.053514434779213506,0.22572450509925696,-0.06129656806918955
07/25/2020,-0.44140928800476187,804,3,-1.3536385750073934,-0.6516843351139304,-0.0384946010969398,-0.5002538677653281,-0.07413664662454524
06/23/2020,-0.44140928800476187,804,3,-2.3048762367760016,0.12316058118968629,-0.03205752951882249,-0.694205851223343,-0.08012667473899977
06/23/2020,-0.44140928800476187,804,4,0.5488367485298231,0.8980054974933029,0.005492054686861776,-0.09369575751275694,0.020015256186809098
08/01/2020,0.42090372205833043,1104,3,0.5488367485298231,0.12316058118968629,-0.053514434779213506,0.11929367359693394,-0.06557442593899462
08/03/2020,1.5706544021424536,1504,3,-1.3536385750073934,-0.6516843351139304,-0.03205752951882249,-0.4386696411337319,-0.06300839594826321
07/26/2020,-0.7288469580257927,706,3,0.5488367485298231,-0.6516843351139304,-0.04815020846411575,-0.349231967602368,-0.07755893292038929
07/29/2020,0.995779062100392,1304,2,0.5488367485298231,0.12316058118968629,-0.04815020846411575,-0.27627637962178414,-0.07413784490406057
08/01/2020,-1.8785976381099156,305,3,-0.40240091323878513,0.12316058118968629,-0.04385882741203755,-0.41797120811647337,-0.07567284096322592
08/03/2020,-0.44140928800476187,805,3,-0.40240091323878513,-0.6516843351139304,-0.05029589899015485,-0.3066851886224478,-0.0784167298705931
07/25/2020,-1.0162846280468234,603,2,0.5488367485298231,1.6728504137969196,-0.03634891057090069,-0.02431767647342744,-0.04247022742071331
08/02/2020,1.5706544021424536,1504,2,0.5488367485298231,0.12316058118968629,-0.012746314784470584,-0.07491384607117053,-0.007374674609521025
08/01/2020,0.42090372205833043,1104,1,-0.40240091323878513,1.6728504137969196,0.1653459988767748,-0.1816002137835831,0.24751855077800125
08/02/2020,1.5706544021424536,1504,3,-0.40240091323878513,-0.6516843351139304,-0.04815020846411575,0.05234318655345589,-0.05872797033663953
08/01/2020,0.7083413920793612,1203,1,0.5488367485298231,0.8980054974933029,-0.02347476741466609,-0.06060381830615226,-0.02363258870823516
06/09/2020,0.7083413920793612,1203,3,0.5488367485298231,-0.6516843351139304,-0.037421755833920246,-0.7580899037457458,-0.08851463134646068
07/29/2020,0.995779062100392,1304,3,0.5488367485298231,1.6728504137969196,-0.042785982149018,-0.2214638625575625,-0.06386430988780004
08/04/2020,0.7083413920793612,1204,2,-2.3048762367760016,-0.6516843351139304,-0.010600624258431482,-0.05715407946994256,-0.002235082585390285
07/26/2020,-0.7288469580257927,706,3,0.5488367485298231,0.8980054974933029,-0.02562045794070519,0.405749765107388,0.007844844697747032
08/02/2020,0.7083413920793612,1204,3,-3.25611389854461,-2.2013741677211636,-0.042785982149018,-0.6207391908225799,-0.08526215837622074
07/30/2020,-0.44140928800476187,805,3,-0.40240091323878513,-1.4265292514175472,-0.055660125305252606,-0.39024552932175055,-0.08868375994091317
07/29/2020,0.7083413920793612,1204,2,0.5488367485298231,-0.6516843351139304,-0.049223053727135306,-0.24395104904544834,-0.07413253823763546
06/23/2020,0.42090372205833043,1104,3,0.5488367485298231,0.12316058118968629,-0.04815020846411575,-0.42959810567555085,-0.08132752199616994
08/04/2020,0.42090372205833043,1105,2,0.5488367485298231,3.99738516270777,-0.003090707417294628,-1.3448010421114929,-0.12274845000332728
07/02/2020,-0.7288469580257927,706,3,1.5000744102984314,2.447695330100536,-0.03634891057090069,0.1979988263045341,-0.028768757076607757
06/23/2020,0.7083413920793612,1204,3,0.5488367485298231,-0.6516843351139304,-0.04815020846411575,-0.09369575751275694,-0.0655761377668737
08/04/2020,0.42090372205833043,1105,3,-0.40240091323878513,-0.6516843351139304,-0.05673297056827216,-0.44863555332722677,-0.0921104969892428
08/05/2020,-0.1539716179837311,905,2,1.5000744102984314,0.8980054974933029,-0.051368744253174406,0.9844115128553123,-0.02448952974449944
07/02/2020,-1.0162846280468234,603,3,-0.40240091323878513,0.8980054974933029,-0.028838993729763843,-0.3588145754807285,-0.05358906304366042
07/29/2020,-0.1539716179837311,905,3,0.5488367485298231,0.8980054974933029,-0.037421755833920246,0.6445483534361296,-0.003948622292343005
08/04/2020,0.42090372205833043,1105,3,0.5488367485298231,-0.6516843351139304,-0.051368744253174406,-0.23347406443177418,-0.07670438844315572
07/30/2020,-0.44140928800476187,805,3,0.5488367485298231,0.12316058118968629,-0.064242887409409,-0.029811704990354165,-0.08954172807390487
07/02/2020,-1.0162846280468234,603,3,0.5488367485298231,1.6728504137969196,-0.02669330320372474,-0.3259781724842135,-0.04845614714825806
08/04/2020,-1.3037222980678542,505,3,-0.40240091323878513,0.8980054974933029,-0.0406402916229789,-0.504342447126762,-0.07670096478739757
07/14/2020,-0.44140928800476187,805,3,-2.3048762367760016,-2.2013741677211636,-0.06102435162035036,-0.27142119163008144,-0.09159472324927792
08/04/2020,0.42090372205833043,1105,3,-0.40240091323878513,-0.6516843351139304,-0.064242887409409,-0.12563778377395832,-0.09210946989251535
08/02/2020,-1.3037222980678542,505,2,-1.3536385750073934,0.12316058118968629,-0.042785982149018,-0.25340588881876386,-0.0655761377668737
08/04/2020,0.42090372205833043,1105,3,-0.40240091323878513,-0.6516843351139304,-0.055660125305252606,-0.4770000726471736,-0.091938287104608
08/04/2020,0.42090372205833043,1105,2,0.5488367485298231,-0.6516843351139304,-0.053514434779213506,0.14050317903437162,-0.06472193565521595
08/04/2020,0.42090372205833043,1105,2,-1.3536385750073934,-0.6516843351139304,-0.06317004214638947,-0.09369575751275694,-0.08954172807390487
08/04/2020,0.42090372205833043,1105,3,0.5488367485298231,-0.6516843351139304,-0.05887866109431126,-0.14480299953067916,-0.0844062444366839
07/14/2020,-0.44140928800476187,805,3,-0.40240091323878513,0.12316058118968629,-0.0406402916229789,-0.13930897101375245,-0.05616005733524115
08/01/2020,-0.44140928800476187,806,2,-0.40240091323878513,0.12316058118968629,0.021584733632155035,0.48126071518886804,0.12272492893122844
03/17/2020,0.7083413920793612,1204,2,0.5488367485298231,0.12316058118968629,-0.05029589899015485,-0.05498202168418084,-0.06728813682873526
08/03/2020,0.7083413920793612,1205,3,-2.3048762367760016,-1.4265292514175472,-0.02776614846674429,-0.8272124485749855,-0.08612046887478826
08/04/2020,0.7083413920793612,1206,3,0.5488367485298231,0.8980054974933029,-0.042785982149018,-0.4929710857777743,-0.07841484685992611
08/04/2020,-1.0162846280468234,604,3,0.5488367485298231,0.8980054974933029,-0.037421755833920246,-0.1504247961526506,-0.051878091078526305
08/04/2020,0.42090372205833043,1105,3,0.5488367485298231,-0.6516843351139304,-0.0470773632010962,-0.39535625352354287,-0.07841416212877449
08/01/2020,0.42090372205833043,1105,3,0.5488367485298231,0.12316058118968629,-0.04815020846411575,-0.16665134549334082,-0.06899722578320239
08/04/2020,-0.44140928800476187,807,2,0.5488367485298231,0.12316058118968629,-0.042785982149018,-0.7325362827367847,-0.09125355595297853
06/23/2020,-0.7288469580257927,706,3,3.402549733835648,0.12316058118968629,-0.03205752951882249,2.001701165222054,0.10047116650327093
08/01/2020,0.42090372205833043,1105,3,0.5488367485298231,0.12316058118968629,-0.04815020846411575,-0.16665134549334082,-0.06899722578320239
06/09/2020,-0.7288469580257927,706,3,-0.40240091323878513,-0.6516843351139304,-0.064242887409409,-0.06175373125155555,-0.0903976420134417
08/02/2020,0.13346605203729967,1002,3,-1.3536385750073934,-1.4265292514175472,-0.064242887409409,-0.7005942564755833,-0.10751592080417827
08/02/2020,1.5706544021424536,1504,3,-0.40240091323878513,-0.6516843351139304,-0.053514434779213506,-0.4770000726471736,-0.08954172807390487
08/02/2020,0.7083413920793612,1206,3,-0.40240091323878513,-0.6516843351139304,-0.0449316726750571,-0.5139250550051224,-0.08183542132789108
07/30/2020,0.42090372205833043,1105,3,0.5488367485298231,0.8980054974933029,-0.021329076888626987,-0.5302793724508575,-0.05787633596680039
07/02/2020,1.2832167321214227,1402,2,0.5488367485298231,0.12316058118968629,-0.0470773632010962,-0.37759648692231484,-0.07755756345808602
07/28/2020,-1.591159968088885,402,2,-1.3536385750073934,-1.4265292514175472,-0.041713136885998446,0.5919078941576696,-0.01764393005608388
06/09/2020,-0.7288469580257927,706,3,0.5488367485298231,-0.6516843351139304,0.00012782837176402364,0.46528970205826736,0.07137009255901877
07/30/2020,0.42090372205833043,1105,3,0.5488367485298231,1.6728504137969196,-0.015964850573529234,-0.5949300336035291,-0.0578720563971027
07/02/2020,1.2832167321214227,1402,3,0.5488367485298231,0.12316058118968629,-0.0470773632010962,-0.37759648692231484,-0.07755756345808602
07/27/2020,-1.591159968088885,402,3,-0.40240091323878513,-0.6516843351139304,-0.037421755833920246,-0.6047681776919791,-0.07927076079946294
08/01/2020,0.7083413920793612,1206,3,-0.40240091323878513,1.6728504137969196,-0.02669330320372474,-0.11694955263091146,-0.033053119892353315
07/30/2020,0.42090372205833043,1105,2,-0.40240091323878513,0.12316058118968629,-0.02562045794070519,-0.2305353980157436,-0.039894611193859085
08/02/2020,1.2832167321214227,1403,3,0.5488367485298231,1.6728504137969196,-0.030984684255802943,0.00404684284651938,-0.03150819523148934
07/25/2020,-1.591159968088885,402,3,2.4513120720670396,0.8980054974933029,-0.015964850573529234,1.8720165386015764,0.15696576608239923
07/26/2020,0.995779062100392,1304,2,0.5488367485298231,0.12316058118968629,-0.042785982149018,-0.2214638625575625,-0.06386430988780004
02/28/2020,-0.7288469580257927,706,4,-0.40240091323878513,-0.6516843351139304,-0.021329076888626987,0.9709958618256079,0.06280752950789233
03/12/2020,-0.1539716179837311,905,4,1.5000744102984314,0.12316058118968629,-0.0470773632010962,0.7935259639183728,-0.021071351835565157
06/09/2020,-0.1539716179837311,906,3,-0.40240091323878513,-0.6516843351139304,-0.029911838992783393,-0.17968369220791114,-0.04246577666822771
08/04/2020,-0.7288469580257927,707,3,0.5488367485298231,0.12316058118968629,-0.0384946010969398,0.7194204629923854,-0.002235767316541914
07/14/2020,-1.591159968088885,402,3,-1.3536385750073934,-1.4265292514175472,-0.051368744253174406,-0.13355940628673632,-0.0724207103585618
08/04/2020,-0.44140928800476187,807,4,0.5488367485298231,1.6728504137969196,0.003346364160822675,-0.037094486977907994,0.022885820357227717
08/04/2020,-0.44140928800476187,807,3,0.5488367485298231,0.12316058118968629,-0.03205752951882249,0.008518726523087501,-0.033051408064474236
08/03/2020,-1.0162846280468234,604,3,0.5488367485298231,1.6728504137969196,-0.037421755833920246,0.04825460719202202,-0.0398995754947084
07/29/2020,-0.1539716179837311,907,2,0.5488367485298231,0.8980054974933029,-0.010600624258431482,1.3665659150443257,0.13128920381023393
08/01/2020,-1.3037222980678542,505,3,-0.40240091323878513,0.12316058118968629,-0.04600451793807665,-0.40442778898172393,-0.07755619399578277
08/03/2020,-0.44140928800476187,807,4,-0.40240091323878513,1.6728504137969196,0.01192912626497908,-0.4896491150466093,-0.01798886337371723
08/01/2020,-0.7288469580257927,707,3,-0.40240091323878513,0.12316058118968629,-0.042785982149018,-0.4354754385076118,-0.07533355667759353
07/25/2020,0.995779062100392,1304,3,0.5488367485298231,-0.6516843351139304,-0.042785982149018,-0.5249131120389757,-0.08012667473899977
07/29/2020,-0.7288469580257927,707,3,-0.40240091323878513,-0.6516843351139304,-0.051368744253174406,-0.39318419573778113,-0.08355169995945033
07/30/2020,0.42090372205833043,1105,3,0.5488367485298231,0.12316058118968629,-0.055660125305252606,-0.27627637962178414,-0.0844082986301388
07/02/2020,-0.7288469580257927,707,3,-1.3536385750073934,-0.6516843351139304,-0.0470773632010962,-0.48415508652968275,-0.08269715548221677
07/29/2020,-0.44140928800476187,807,4,-0.40240091323878513,1.6728504137969196,0.04947871047066335,-0.4354754385076118,0.03250304056465141
07/28/2020,0.42090372205833043,1105,3,0.5488367485298231,-0.6516843351139304,-0.042785982149018,-0.4929710857777743,-0.07841484685992611
08/04/2020,-0.7288469580257927,708,3,0.5488367485298231,0.12316058118968629,-0.05244158951619395,0.0711250979950423,-0.06557784959475277
08/03/2020,-0.7288469580257927,708,1,-0.40240091323878513,0.12316058118968629,0.021584733632155035,0.6984664937650374,0.1518260028754806
08/01/2020,0.7083413920793612,1206,3,0.5488367485298231,0.12316058118968629,-0.042785982149018,-0.5408841251695764,-0.0809825886785366
08/01/2020,1.5706544021424536,1504,3,-0.40240091323878513,0.12316058118968629,-0.055660125305252606,-0.3675028066237753,-0.08783058492598285
08/01/2020,1.5706544021424536,1504,3,-0.40240091323878513,0.12316058118968629,-0.039567446359959346,0.2004264203003854,-0.034936815290485965
07/28/2020,0.42090372205833043,1105,3,0.5488367485298231,0.12316058118968629,-0.042785982149018,-0.4770000726471736,-0.07755893292038929
07/27/2020,0.42090372205833043,1105,3,0.5488367485298231,-0.6516843351139304,-0.04815020846411575,-0.45872923362576634,-0.08269356064367071
06/23/2020,0.995779062100392,1304,2,-2.3048762367760016,-1.4265292514175472,0.03231318626235054,-0.39573955783867726,0.018296580996219152
08/01/2020,-0.7288469580257927,708,3,0.5488367485298231,0.12316058118968629,-0.04815020846411575,-0.1485082745769786,-0.0681464473273028
08/02/2020,-1.3037222980678542,506,3,-1.3536385750073934,-0.6516843351139304,-0.042785982149018,-0.5728261514307778,-0.08269441655761026
07/25/2020,-0.1539716179837311,907,3,0.5488367485298231,-0.6516843351139304,-0.0406402916229789,-0.47393363812609834,-0.07498982163947554
08/04/2020,-1.3037222980678542,507,3,-2.3048762367760016,-0.6516843351139304,0.0012006736347835742,-0.8665650249287858,-0.07070631473766954
07/28/2020,-0.44140928800476187,807,2,2.4513120720670396,1.6728504137969196,-0.021329076888626987,0.9709958618256079,0.06280752950789233
07/27/2020,-0.44140928800476187,807,3,-2.3048762367760016,-0.6516843351139304,28.237415151046335,-0.5728261514307778,28.119669891180866
06/09/2020,-1.591159968088885,402,3,0.5488367485298231,0.12316058118968629,-0.055660125305252606,0.22572450509925696,-0.0655761377668737
08/01/2020,1.2832167321214227,1403,3,0.5488367485298231,1.6728504137969196,-0.042785982149018,-0.4610290595165729,-0.07670301898085245
08/01/2020,1.5706544021424536,1504,3,0.5488367485298231,-0.6516843351139304,-0.03420322004486159,0.2790038049029407,-0.01935404610727847
08/01/2020,1.5706544021424536,1504,3,-0.40240091323878513,1.6728504137969196,-0.021329076888626987,0.2896085576216597,0.008032461033293506
07/27/2020,-0.7288469580257927,708,3,-0.40240091323878513,0.12316058118968629,-0.03420322004486159,-0.4264039030494307,-0.0647188543650336
07/26/2020,-0.44140928800476187,807,2,0.5488367485298231,0.12316058118968629,-0.03205752951882249,0.008518726523087501,-0.033051408064474236
07/14/2020,-0.1539716179837311,907,3,-0.40240091323878513,-0.6516843351139304,-0.064242887409409,-0.06175373125155555,-0.0903976420134417
06/23/2020,-0.7288469580257927,708,2,0.5488367485298231,-0.6516843351139304,-0.05887866109431126,0.8517882198188041,-0.05102560079474762
07/26/2020,0.42090372205833043,1105,3,0.5488367485298231,0.12316058118968629,-0.0470773632010962,-0.07465830986108098,-0.06294608541346493
07/29/2020,1.2832167321214227,1403,2,-0.40240091323878513,-0.6516843351139304,-0.04815020846411575,-0.23973470157896978,-0.07242430519710785
07/26/2020,0.42090372205833043,1105,3,0.5488367485298231,0.12316058118968629,-0.042785982149018,-0.5089420989083749,-0.07927076079946294
07/30/2020,1.5706544021424536,1504,3,0.5488367485298231,3.222540246404153,-0.05029589899015485,0.3708690724301562,-0.04845991316959202
07/25/2020,0.42090372205833043,1105,2,0.5488367485298231,1.6728504137969196,-0.03205752951882249,-0.5332180388668881,-0.06934215910083574
07/31/2020,-0.1539716179837311,908,2,0.5488367485298231,0.12316058118968629,-0.04815020846411575,0.23479604055743805,-0.0501722545970294
08/03/2020,-1.0162846280468234,604,2,0.5488367485298231,0.12316058118968629,-0.0406402916229789,-0.032878139511429434,-0.05017105631751405
07/29/2020,0.7083413920793612,1206,1,-0.40240091323878513,0.12316058118968629,0.3005245020172382,-0.2356461222175359,0.42230165508063455
06/23/2020,-0.7288469580257927,708,2,0.5488367485298231,0.12316058118968629,-0.064242887409409,1.4075794767637082,-0.05102560079474762
07/30/2020,1.5706544021424536,1504,2,-0.40240091323878513,-1.4265292514175472,-0.04600451793807665,-0.3388827510937388,-0.07430697349851308
08/01/2020,-0.44140928800476187,808,3,-0.40240091323878513,-0.6516843351139304,-0.05244158951619395,-0.7531069476489984,-0.09981115470325565
06/23/2020,0.42090372205833043,1105,3,-0.40240091323878513,0.12316058118968629,-0.0384946010969398,-0.31154037661415035,-0.06301181960402136
05/20/2020,0.42090372205833043,1105,2,0.5488367485298231,0.8980054974933029,-0.037421755833920246,-0.1504247961526506,-0.051878091078526305
07/31/2020,-0.44140928800476187,808,3,-1.3536385750073934,-0.6516843351139304,-0.05029589899015485,-0.7403301371445178,-0.09758954448179386
08/02/2020,-1.0162846280468234,604,3,0.5488367485298231,-0.6516843351139304,-0.053514434779213506,0.03407234753204861,-0.068999793525021
07/02/2020,-0.44140928800476187,808,4,0.5488367485298231,0.8980054974933029,-0.04815020846411575,-0.4952709116685809,-0.08440710035062345
08/03/2020,0.42090372205833043,1106,3,-1.3536385750073934,-1.4265292514175472,-0.05673297056827216,-0.43918071355391125,-0.09176847377900389
08/01/2020,0.42090372205833043,1106,3,0.5488367485298231,0.12316058118968629,-0.05029589899015485,-0.44211937996994166,-0.08440470379159273
06/09/2020,-0.7288469580257927,708,3,-0.40240091323878513,-0.6516843351139304,-0.04815020846411575,-0.3126902895595537,-0.07584539321343654
08/03/2020,1.2832167321214227,1404,3,-0.40240091323878513,-0.6516843351139304,-0.053514434779213506,-0.349231967602368,-0.0844062444366839
08/01/2020,0.42090372205833043,1106,3,1.5000744102984314,3.99738516270777,-0.03205752951882249,-0.17035662053964026,-0.04503420321798982
08/02/2020,1.2832167321214227,1404,2,-1.3536385750073934,0.8980054974933029,-0.03205752951882249,0.5195911467023098,0.0011851495169988824
07/30/2020,1.5706544021424536,1504,3,-0.40240091323878513,-0.6516843351139304,-0.057805815831291706,-0.2656716269030651,-0.08697330152414276
03/20/2020,-0.7288469580257927,708,2,0.5488367485298231,1.6728504137969196,0.021584733632155035,1.8228258181593264,0.30246685623396236
08/01/2020,0.42090372205833043,1106,3,0.5488367485298231,-0.6516843351139304,-0.049223053727135306,-0.5822809912040934,-0.08954446699851139
07/29/2020,-0.44140928800476187,809,3,0.5488367485298231,0.12316058118968629,-0.0449316726750571,-0.14416415900545518,-0.06301010777614229
06/09/2020,-1.591159968088885,402,3,0.5488367485298231,0.12316058118968629,-0.020256231625607437,0.11571616665567937,-0.00395392895876814
02/10/2020,-0.7288469580257927,708,4,0.5488367485298231,1.6728504137969196,-0.03205752951882249,2.3338982383385485,0.12272492893122844
07/29/2020,0.7083413920793612,1206,3,-1.3536385750073934,-0.6516843351139304,-0.017037695836548787,-0.6027238880112623,-0.05958063180320613
07/29/2020,-0.1539716179837311,908,2,2.4513120720670396,0.8980054974933029,-0.010600624258431482,1.3665659150443257,0.13128920381023393
07/30/2020,1.5706544021424536,1504,3,-1.3536385750073934,-0.6516843351139304,-0.07497134003960451,-0.029811704990354165,-0.10751592080417827
04/27/2020,-1.591159968088885,402,3,-0.40240091323878513,-0.6516843351139304,-0.0406402916229789,-0.3066851886224478,-0.0655785343259044
08/03/2020,-0.44140928800476187,810,3,0.5488367485298231,-0.6516843351139304,-0.05029589899015485,-0.5195468516270938,-0.08782801718416423
08/02/2020,-0.44140928800476187,810,2,-3.25611389854461,-2.2013741677211636,0.19323997571528312,0.2787482686928513,0.4493245699796913
08/01/2020,-0.44140928800476187,810,3,0.5488367485298231,0.12316058118968629,-0.029911838992783393,-0.5482946752621751,-0.0681466185100907
07/29/2020,-0.44140928800476187,810,4,0.5488367485298231,0.12316058118968629,-0.03828003204433588,0.2838589928946436,-0.02746896616802714
08/04/2020,-0.7288469580257927,709,3,0.5488367485298231,0.12316058118968629,-0.041713136885998446,1.2775115458280961,0.020017310380263997
07/27/2020,-0.44140928800476187,810,2,-0.40240091323878513,-0.6516843351139304,-0.037421755833920246,-0.42027103400727994,-0.06814730324124232
08/02/2020,-1.0162846280468234,604,3,0.5488367485298231,1.6728504137969196,-0.010600624258431482,0.27133771860025246,0.028572683754298295
08/04/2020,-1.591159968088885,403,3,-0.40240091323878513,0.12316058118968629,-0.051368744253174406,-0.29326953759274327,-0.07926802187485643
08/04/2020,-0.7288469580257927,709,2,-0.40240091323878513,0.12316058118968629,-0.021329076888626987,2.5894344484281597,0.19290987197324833
08/02/2020,-0.7288469580257927,709,2,-0.40240091323878513,-0.6516843351139304,-0.057805815831291706,0.25025598126785964,-0.06900116298732427
02/12/2020,-0.1539716179837311,908,2,0.5488367485298231,0.12316058118968629,-0.041713136885998446,2.5240171786452192,0.08848974081205858
08/01/2020,-1.0162846280468234,604,3,0.5488367485298231,-0.6516843351139304,-0.053514434779213506,-0.008474431447871616,-0.07070990957621558
07/29/2020,1.5706544021424536,1504,3,-1.3536385750073934,-0.6516843351139304,-0.042785982149018,-0.5728261514307778,-0.08269441655761026
07/31/2020,-1.0162846280468234,604,3,1.5000744102984314,0.12316058118968629,-0.04815020846411575,-0.27627637962178414,-0.07413784490406057
07/31/2020,0.42090372205833043,1106,3,-1.3536385750073934,0.12316058118968629,-0.0470773632010962,-0.6261054512344617,-0.08954378226735976
08/03/2020,-0.1539716179837311,909,3,-1.3536385750073934,0.12316058118968629,-0.018110541099568337,-1.299443364820587,-0.11941843123016531
07/29/2020,1.5706544021424536,1504,2,0.5488367485298231,1.6728504137969196,-0.03205752951882249,0.26405493661269863,-0.015933129273737676
08/02/2020,-0.1539716179837311,909,3,-2.3048762367760016,-0.6516843351139304,-0.042785982149018,-0.8075361603980855,-0.09527292781304347
07/29/2020,-1.0162846280468234,604,3,0.5488367485298231,1.6728504137969196,-0.029911838992783393,-0.4253817582090721,-0.05958337072781264
07/29/2020,1.2832167321214227,1404,2,-2.3048762367760016,0.12316058118968629,-0.012746314784470584,4.8290815617585565,0.43940829344179344
08/04/2020,-0.44140928800476187,811,3,0.5488367485298231,0.12316058118968629,-0.053514434779213506,-0.31511788355540493,-0.08303507030554591
07/29/2020,1.5706544021424536,1504,3,-0.40240091323878513,-0.6516843351139304,-0.04815020846411575,-0.3857736456451824,-0.07927247262734202
07/29/2020,-1.8785976381099156,302,3,-0.40240091323878513,-0.6516843351139304,-0.053514434779213506,-0.6899895037568645,-0.09810257929715223
07/27/2020,0.7083413920793612,1206,3,-0.40240091323878513,0.12316058118968629,-0.03205752951882249,-0.7069826617278236,-0.0809825886785366
08/04/2020,-0.44140928800476187,811,3,0.5488367485298231,-0.6516843351139304,-0.04815020846411575,-0.45872923362576634,-0.08269356064367071
07/29/2020,-2.4534729781519773,102,3,-0.40240091323878513,-0.6516843351139304,-0.03420322004486159,-0.8789585311181319,-0.09382266723389228
03/30/2020,0.995779062100392,1304,2,2.4513120720670396,0.12316058118968629,-0.04815020846411575,0.49033225064704933,-0.038189459443513804
